developer,name,price,user_rating
"{'href': '/v1/catalog/us/apps/669999157/developer?l=en-US', 'data': [{'id': '667479727', 'type': 'developers', 'href': '/v1/catalog/us/developers/667479727?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': '杨 高', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/%E6%9D%A8-%E9%AB%98/id667479727'}}]}","古龙武侠小说-在线书城,武侠玄幻各种小说保证全部免费下载",0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/6444257571/developer?l=en-US', 'data': [{'id': '1653383720', 'type': 'developers', 'href': '/v1/catalog/us/developers/1653383720?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Wellness Health Technologies Ltd', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/wellness-health-technologies-ltd/id1653383720'}}]}",Wellness Plus,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
"{'href': '/v1/catalog/us/apps/527772643/developer?l=en-US', 'data': [{'id': '527772646', 'type': 'developers', 'href': '/v1/catalog/us/developers/527772646?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Summit Hill Software, Inc.', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/summit-hill-software-inc/id527772646'}}]}",iUltimate,0,"{'value': 4, 'ratingCount': 4, 'ratingCountList': [0, 0, 1, 2, 1], 'ariaLabelForRatings': '4.0 stars'}"
"{'href': '/v1/catalog/us/apps/924246297/developer?l=en-US', 'data': [{'id': '356342220', 'type': 'developers', 'href': '/v1/catalog/us/developers/356342220?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'ISLAMOBILE', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/islamobile/id356342220'}}]}",Al Quran Audio Pro in English,0,"{'value': 3.6, 'ratingCount': 22, 'ratingCountList': [5, 0, 4, 2, 11], 'ariaLabelForRatings': '3.6 stars'}"
"{'href': '/v1/catalog/us/apps/1213400169/developer?l=en-US', 'data': [{'id': '1213400168', 'type': 'developers', 'href': '/v1/catalog/us/developers/1213400168?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'VISCO LLC', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/visco-llc/id1213400168'}}]}",VISCO,0,"{'value': 5, 'ratingCount': 4, 'ratingCountList': [0, 0, 0, 0, 4], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/1582482892/developer?l=en-US', 'data': [{'id': '1574976064', 'type': 'developers', 'href': '/v1/catalog/us/developers/1574976064?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'CommentSold Apps', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/commentsold-apps/id1574976064'}}]}",The Glow up,0,"{'value': 5, 'ratingCount': 6, 'ratingCountList': [0, 0, 0, 0, 6], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/6468839528/developer?l=en-US', 'data': [{'id': '1706567349', 'type': 'developers', 'href': '/v1/catalog/us/developers/1706567349?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'TalkApps', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/talkapps/id1706567349'}}]}",Ultimind,0,"{'value': 5, 'ratingCount': 4, 'ratingCountList': [0, 0, 0, 0, 4], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/6444114461/developer?l=en-US', 'data': [{'id': '568188904', 'type': 'developers', 'href': '/v1/catalog/us/developers/568188904?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Dolby Laboratories', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/dolby-laboratories/id568188904'}}]}",Dolby.io Video Call app,0,"{'value': 3, 'ratingCount': 2, 'ratingCountList': [1, 0, 0, 0, 1], 'ariaLabelForRatings': '3.0 stars'}"
"{'href': '/v1/catalog/us/apps/1549592028/developer?l=en-US', 'data': [{'id': '1268870591', 'type': 'developers', 'href': '/v1/catalog/us/developers/1268870591?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Genial Investimentos Corretora de Valores S A', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/genial-investimentos-corretora-de-valores-s-a/id1268870591'}}]}",Genial HB,0,"{'value': 5, 'ratingCount': 1, 'ratingCountList': [0, 0, 0, 0, 1], 'ariaLabelForRatings': '5.0 stars'}"
"{'href': '/v1/catalog/us/apps/1599857472/developer?l=en-US', 'data': [{'id': '952621043', 'type': 'developers', 'href': '/v1/catalog/us/developers/952621043?l=en-US', 'attributes': {'genreNames': [], 'editorialArtwork': {}, 'name': 'Phan Tai Phuong', 'mediaType': 'Mobile Software Applications', 'url': 'https://apps.apple.com/us/developer/phan-tai-phuong/id952621043'}}]}",Talkdy English 1v1,0,"{'value': 0, 'ratingCount': 0, 'ratingCountList': [0, 0, 0, 0, 0], 'ariaLabelForRatings': '0 stars'}"
